"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2017","Stratum_6"," [g/km^2]",6734.333546374,1200.0803502799,0.220267675483214
"1","2018","Stratum_6"," [g/km^2]",6437.60284580267,1140.09867993935,0.21876193062502
"1","2019","Stratum_6"," [g/km^2]",9202.48842774033,1492.21726991702,0.19808120711139
"1","2020","Stratum_6"," [g/km^2]",7206.37208042364,1963.00236925003,0.350836626397121
"1","2021","Stratum_6"," [g/km^2]",6940.30227897206,1124.4423493483,0.198776565937234
"1","1985","Stratum_7"," [g/km^2]",10956.1532249307,1836.14804516057,0.207941993102395
"1","1986","Stratum_7"," [g/km^2]",12178.5652684903,1839.00184291447,0.185965222147801
"1","1987","Stratum_7"," [g/km^2]",14444.4607784685,2297.43847411348,0.196346029207324
"1","1988","Stratum_7"," [g/km^2]",9337.01914800894,1453.06187341356,0.191080213587499
"1","1989","Stratum_7"," [g/km^2]",11542.1986568696,1623.79543790392,0.171798903691594
"1","1990","Stratum_7"," [g/km^2]",12136.5688664106,1778.33383369439,0.178777300951132
"1","1991","Stratum_7"," [g/km^2]",9202.491174264,1332.27001198815,0.175141496710767
"1","1992","Stratum_7"," [g/km^2]",13866.1739992909,1863.2635880251,0.162012283515319
"1","1993","Stratum_7"," [g/km^2]",15668.7558832863,1946.74719343594,0.147655533505016
"1","1994","Stratum_7"," [g/km^2]",9544.6899888216,1350.05362463627,0.171373428741682
"1","1995","Stratum_7"," [g/km^2]",9604.13706187189,1260.71050663327,0.157505634881736
"1","1996","Stratum_7"," [g/km^2]",8799.54842912256,1406.17547111254,0.197759612589343
"1","1997","Stratum_7"," [g/km^2]",10365.8147060679,1572.19799134599,0.186019711034125
"1","1998","Stratum_7"," [g/km^2]",11014.1880246063,1522.60907189434,0.167632431054158
"1","1999","Stratum_7"," [g/km^2]",16052.2492933684,2243.93955270675,0.170054150299474
"1","2000","Stratum_7"," [g/km^2]",14460.9139038639,2148.99384822616,0.181687054899642
"1","2001","Stratum_7"," [g/km^2]",15469.6277692024,2272.72282339651,0.179515729194504
"1","2002","Stratum_7"," [g/km^2]",11140.3411158225,1735.00474515641,0.191525422311949
"1","2003","Stratum_7"," [g/km^2]",10527.2985176519,1705.19312714002,0.200744334361474
"1","2004","Stratum_7"," [g/km^2]",12841.1405219567,2111.01887271778,0.203363629819271
"1","2005","Stratum_7"," [g/km^2]",8464.73921380749,1559.38189961643,0.231645224166544
"1","2006","Stratum_7"," [g/km^2]",6890.49424054228,1135.88912809176,0.204299185043226
"1","2007","Stratum_7"," [g/km^2]",11999.5992008622,1853.36087745332,0.191121120582512
"1","2008","Stratum_7"," [g/km^2]",13041.3371652154,2009.20156587987,0.188553034082007
"1","2009","Stratum_7"," [g/km^2]",10825.2638836578,1536.88438466745,0.173762964954062
"1","2010","Stratum_7"," [g/km^2]",12051.3439313733,1745.18481623751,0.178166254545539
"1","2011","Stratum_7"," [g/km^2]",11469.3209947601,1775.76021673239,0.191611595624711
"1","2012","Stratum_7"," [g/km^2]",15975.7485214889,2176.42178724585,0.165472951616982
"1","2013","Stratum_7"," [g/km^2]",17288.8899718328,2386.27020342434,0.167237649159283
"1","2014","Stratum_7"," [g/km^2]",12361.3735230557,1827.08568632688,0.180559602306264
"1","2015","Stratum_7"," [g/km^2]",14396.3509791294,2102.34940209901,0.178286265973821
"1","2016","Stratum_7"," [g/km^2]",11870.4584937263,1686.93512210982,0.172319507562847
"1","2017","Stratum_7"," [g/km^2]",13249.6339540014,2061.49560372092,0.190444049148043
"1","2018","Stratum_7"," [g/km^2]",13059.1252002208,2016.48857949533,0.188896469754691
"1","2019","Stratum_7"," [g/km^2]",14480.3731075109,2186.9930274418,0.185139649074019
