"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2019","Stratum_8"," [g/km^2]",19190.1718231062,4921.60896976533,0.311086698011573
"1","2020","Stratum_8"," [g/km^2]",20898.2682191904,6022.59516381315,0.360801597024337
"1","2021","Stratum_8"," [g/km^2]",25054.7696686127,6622.8371123072,0.32017509793104
"1","1985","Stratum_9"," [g/km^2]",5299.18771765437,1520.09938201606,0.338287763776426
"1","1986","Stratum_9"," [g/km^2]",5940.25745902118,1802.25095949251,0.360943605055961
"1","1987","Stratum_9"," [g/km^2]",4496.8726595535,1300.63836821123,0.344759276969068
"1","1988","Stratum_9"," [g/km^2]",2722.73631249496,771.518995025281,0.336783256253689
"1","1989","Stratum_9"," [g/km^2]",2984.64790847569,837.746989029537,0.327286212162697
"1","1990","Stratum_9"," [g/km^2]",4158.34948303333,1181.41298242017,0.33190794173189
"1","1991","Stratum_9"," [g/km^2]",2499.08006133774,732.872042086859,0.348576843561955
"1","1992","Stratum_9"," [g/km^2]",3454.79971231529,974.806723969034,0.329116690591773
"1","1993","Stratum_9"," [g/km^2]",3281.11008231311,904.790833483274,0.324719631543591
"1","1994","Stratum_9"," [g/km^2]",2408.88537043266,713.073797473974,0.358247970669685
"1","1995","Stratum_9"," [g/km^2]",1941.62763467371,590.795326486949,0.357077138147805
"1","1996","Stratum_9"," [g/km^2]",3430.39816653182,995.366664650398,0.338576830347982
"1","1997","Stratum_9"," [g/km^2]",2785.97972372663,827.950348216969,0.347861861203842
"1","1998","Stratum_9"," [g/km^2]",1485.90996424942,420.949254696294,0.334523276500165
"1","1999","Stratum_9"," [g/km^2]",2728.58398723682,761.403854418153,0.329276657265609
"1","2000","Stratum_9"," [g/km^2]",3416.00509388577,1010.11519756614,0.346441423166949
"1","2001","Stratum_9"," [g/km^2]",3138.80319558044,959.237726292584,0.361095008256962
"1","2002","Stratum_9"," [g/km^2]",3623.33446649326,1107.13170533185,0.356964194799457
"1","2003","Stratum_9"," [g/km^2]",2499.62877705142,708.818461055825,0.333511192881096
"1","2004","Stratum_9"," [g/km^2]",1904.00609988783,577.838187636443,0.360433866080841
"1","2005","Stratum_9"," [g/km^2]",3109.09452200111,945.198118664833,0.356796604476627
"1","2006","Stratum_9"," [g/km^2]",3014.40460301794,880.98668235524,0.341803158388304
"1","2007","Stratum_9"," [g/km^2]",4080.08467098108,1177.52830246892,0.324002256280766
"1","2008","Stratum_9"," [g/km^2]",4161.30396552368,1126.36739152002,0.303097328496643
"1","2009","Stratum_9"," [g/km^2]",2815.61806284145,721.896333856026,0.28971375813971
"1","2010","Stratum_9"," [g/km^2]",2617.61636753427,679.89956696834,0.292995903460588
"1","2011","Stratum_9"," [g/km^2]",2423.02097223322,653.448960521489,0.307421022558802
"1","2012","Stratum_9"," [g/km^2]",2579.84142772068,709.849811928286,0.313041897347608
"1","2013","Stratum_9"," [g/km^2]",2325.71208525596,600.851956442755,0.295813104595056
"1","2014","Stratum_9"," [g/km^2]",2057.07428357305,550.76982682231,0.306127609999347
"1","2015","Stratum_9"," [g/km^2]",3367.43399203899,904.277480037812,0.304593251037534
"1","2016","Stratum_9"," [g/km^2]",2474.63526221374,663.445280987042,0.30788247702944
"1","2017","Stratum_9"," [g/km^2]",2820.3386007991,781.537827061938,0.320648370921629
"1","2018","Stratum_9"," [g/km^2]",2212.3861045623,635.603539087285,0.330391318620275
"1","2019","Stratum_9"," [g/km^2]",1824.20856618461,478.529862169219,0.301969380073716
"1","2020","Stratum_9"," [g/km^2]",2660.47793929546,704.764429963216,0.306316422325132
"1","2021","Stratum_9"," [g/km^2]",2903.54765637734,807.223278152192,0.31982799355034
"1","1985","Stratum_10"," [g/km^2]",35025.6071923293,9266.07523308098,0.327191753220002
