"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2016","Stratum_7"," [g]",1747.50482017003,412.817069404841,0.236232292260387
"1","2017","Stratum_7"," [g]",997.285949254695,310.947441953712,0.311793665784717
"1","2018","Stratum_7"," [g]",1734.16137921024,466.292490576112,0.268886446305516
"1","2019","Stratum_7"," [g]",2991.25314998405,727.392515946352,0.243173171735809
"1","2020","Stratum_7"," [g]",846.755679609611,350.257083934195,0.413645981206383
"1","2021","Stratum_7"," [g]",1251.42054355095,401.85601926104,0.321119883585064
"1","1985","Stratum_8"," [g]",29766.8576938133,6783.71571478663,0.227894922082975
"1","1986","Stratum_8"," [g]",31677.0820422591,6857.01147163379,0.216466007269424
"1","1987","Stratum_8"," [g]",28594.5908041152,6556.79835138032,0.229302052136264
"1","1988","Stratum_8"," [g]",21098.9172923321,5474.06729566204,0.259447782074177
"1","1989","Stratum_8"," [g]",29481.0390493934,6155.80847456333,0.208805682331946
"1","1990","Stratum_8"," [g]",23505.076504752,5521.60547008345,0.234911189034725
"1","1991","Stratum_8"," [g]",14403.5254021246,3145.4777818088,0.218382492757281
"1","1992","Stratum_8"," [g]",38931.3296572,8057.23474039464,0.20696017349884
"1","1993","Stratum_8"," [g]",40871.5151151656,8267.17079189742,0.202272188065518
"1","1994","Stratum_8"," [g]",29842.5839547481,6305.00546911998,0.2112754538508
"1","1995","Stratum_8"," [g]",39982.8274188853,7676.76358121725,0.192001518571727
"1","1996","Stratum_8"," [g]",25033.7142349883,5228.52897975696,0.208859497662927
"1","1997","Stratum_8"," [g]",30456.9261461915,6312.30616967625,0.207253553407772
"1","1998","Stratum_8"," [g]",38053.125969369,7136.4838437053,0.18754001575192
"1","1999","Stratum_8"," [g]",51165.8605668686,9667.27150877446,0.18893987908481
"1","2000","Stratum_8"," [g]",54324.5276795208,10714.256257666,0.197226864463012
"1","2001","Stratum_8"," [g]",63278.2554628161,12603.4254250688,0.199174666445647
"1","2002","Stratum_8"," [g]",35212.4239420323,7488.28601673715,0.21266033911964
"1","2003","Stratum_8"," [g]",40672.2240691456,9190.2497266683,0.225958868417038
"1","2004","Stratum_8"," [g]",59879.9371018075,12697.4788488722,0.212048967708232
"1","2005","Stratum_8"," [g]",39795.7565375315,9210.65651963109,0.231448207573201
"1","2006","Stratum_8"," [g]",35049.3345912856,7826.69153497543,0.223304996407019
"1","2007","Stratum_8"," [g]",32938.1708442443,7291.29120910896,0.221362966498276
"1","2008","Stratum_8"," [g]",30419.4766538025,6953.93748109226,0.228601483195571
"1","2009","Stratum_8"," [g]",38365.2458573175,7698.35396189939,0.200659575870569
